ID,score
274,3.276274126182294
275,7.456545478150369
276,4.651772159210893
277,6.92819925742975
278,4.3738031803999675
279,6.382363809540993
280,6.372740843911258
281,9.47488409289849
282,7.074873912014894
283,6.5906036398021115
284,9.413573779772301
285,4.080205907682479
286,8.104129382991129
287,7.063102098356428
288,6.253861719808156
289,7.360166270984708
290,8.259283744734006
291,6.626370567248305
292,3.3425616473461606
293,5.077825303850085
294,8.97855025038837
295,7.022791335732755
296,9.046578421066878
297,7.440228738561335
298,4.277533086286138
299,7.730414582239211
300,3.5808814400368916
301,9.186441490123963
302,7.273529890981124
303,2.4897695798044683
304,7.825334789591099
305,7.563408532391703
306,6.521159309855613
307,7.952877808119793
308,2.5973974955121535
309,6.759481942732634
310,7.8374758343056685
311,2.9092625733989874
312,2.3676127787875276
313,6.557810186099662
314,2.4474380150389634
315,4.631040788537483
316,4.24036423839209
317,3.6233249034315813
318,6.1779597127641575
319,6.657241582645622
320,3.3893202056972833
321,3.6795556609135693
322,8.799394074397558
323,4.351637784141322
324,2.546195010208983
325,5.395170730772801
326,4.874337785696442
327,5.1388685023134455
328,8.097405270324716
329,7.953522125463538
330,7.241033973697905
331,1.5923123467925016
332,7.472607295843572
333,2.7745320569512786
334,6.195573588802571
335,5.794908754499957
336,4.32199615256045
337,3.5615512021144853
338,6.445112625287385
339,7.1888356920674585
340,1.421058041387404
341,6.2938419046715355
342,5.856311270521988
343,6.149432763176712
344,9.181852234143523
345,2.958126380219509
346,6.228470795165096
347,7.155736723782182
348,6.900905470477602
349,5.274168022675385
350,6.27385640553379
351,2.6144337738598358
352,1.5748765974730343
353,1.869536249591115
354,6.528044544688534
355,6.928820349179098
356,3.70509071904498
357,6.595837773308211
358,4.841629173116302
359,7.164506206381661
360,9.41901630355483
361,1.869163653561355
362,7.32547238351222
363,2.792787076916837
364,3.968906835093796
365,2.193417864072561
366,8.628687541520272
367,7.107773553630724
368,9.136012516089906
369,8.14198066578607
370,7.238990831789007
371,5.555170933307958
372,5.449378737065188
373,8.050680394863916
374,6.4875078914623465
375,3.586814307394824
376,6.921196363672213
377,7.605930411592771
378,7.399734672312039
379,6.820404822785899
380,6.119348283204418
381,7.421342808075889
382,8.0080417986378
383,5.637608347415207
384,10.383088642445106
385,5.946777109272641
386,7.527193525025861
387,7.668182892115527
388,8.49340410621763
389,1.6100205825139446
390,7.972667306812948
391,2.6214669987048578
392,3.9453199393288307
393,8.265099440119982
394,8.375919779868607
395,2.348202910738613
396,6.295992941182924
397,6.746650588906878
398,4.211928712200196
399,8.97996542431464
400,8.28261204814796
401,7.665541723509319
402,8.715961068587369
403,8.646709058972052
404,5.342045226547975
405,5.672824241777855
406,5.974337142650135
407,7.057313408528704
408,4.208301455241246
409,4.149672843103108
410,5.835768211866606
411,1.6012084211452304
412,3.615741774176161
413,4.3786895881405075
414,9.151105920624738
415,4.402320042991184
416,8.896193827523323
417,7.90606966983555
418,2.721796478646934
419,7.648696043780174
420,9.127431369381085
421,5.1916659659533435
422,5.645077152459338
423,10.30273680036158
424,6.321079256221033
425,6.25438148803282
426,8.03480168912018
427,3.8380270041127167
428,3.076825259586321
429,4.533181192021123
430,5.423540284679722
431,5.182395352152247
432,7.265630105196188
433,7.56539601757652
434,5.8744588880693644
435,5.9584794138346755
436,3.6112126090081698
437,6.634512137631596
438,8.052979836814508
439,8.33143222673309
440,7.529211788245502
441,9.609888484885547
442,5.19052657982892
443,8.473550436689429
444,3.149308842346521
445,6.466776127749575
446,4.243260389081523
447,9.391106973428602
448,8.492317461064728
449,7.010239827520993
450,4.5462675411753715
451,9.369589097446388
452,3.3019875748848917
453,6.678528520694315
454,7.915833487703347
455,2.30438804397735
456,8.410534015380296
457,6.462341271453534
458,6.415061647571744
459,8.252197269662453
460,5.040203025585157
461,6.687481737839564
462,2.8433642838078796
463,7.275244048981439
464,8.363827828058186
465,3.9330345423023987
466,7.590454654734437
467,6.292357144422131
468,7.8952985854258895
469,7.297480085703156
470,7.12129672734919
471,9.389256833575946
472,7.263664620031743
473,6.456133652465126
474,5.804933079428071
475,3.2805475367898422
476,2.5649288621734216
477,1.6973748903408712
478,8.140194868027152
479,2.2314789543176636
480,2.4196455611937098
481,4.483814904639631
482,2.581772364388528
483,4.637738031381319
484,8.041156578357855
485,4.676167955527086
486,5.147633019232468
487,7.1032830417497355
488,8.270449690022145
489,6.8805372512089065
490,7.7776260926798635
491,8.101693432165517
492,5.621777721007566
493,2.4548123114874425
494,3.102758616820182
495,2.1620239000048596
496,8.886858055902964
497,6.957075752235273
498,3.096743385041826
499,6.585029221935877
500,3.57454077305315
501,2.889624890381621
502,7.172529785600653
503,5.963931903777351
504,7.752919033386428
505,7.608569327018741
506,9.424497288321898
507,8.895981385735487
508,6.24720588970543
509,8.766153901486241
510,8.37163805557525
511,6.0680847731086605
512,6.130712071436509
513,7.732305458575381
514,1.6730035009133268
515,9.085995544952912
516,7.2067147575577035
517,7.817599999541629
518,6.0760637032353815
519,7.355058049320187
520,5.7877426408437165
521,8.469135587637666
522,8.853475334676984
523,5.542659848599949
524,9.19117113454483
525,5.41396988326467
526,6.814096764548972
527,2.2613776295664505
528,5.812165371694879
529,6.1297230131126685
530,4.614538834329934
531,6.666997741275822
532,7.150260159514118
533,5.55220991770114
534,3.015820334577569
535,7.517723497407133
536,7.939765442516119
537,2.5485705210658205
538,5.131730971377904
539,4.248821308060373
540,7.885676971497879
541,4.683357560556589
542,6.582077490132777
543,3.2856739167284097
544,2.466379709583416
545,7.665939780594158
546,3.103623878643403
547,6.9329022779193386
548,5.769535784164487
549,9.042262771888952
550,4.8237513551254825
551,7.304308861776603
552,6.937560226814333
553,7.769045266487015
554,5.792005375483242
555,5.85877250625112
556,1.7438567378322736
557,10.06198502598675
558,3.95774886855506
559,10.171713022702471
560,7.956761304817438
561,2.4830253101241815
562,3.429122141357805
563,8.0161280733735
564,4.765966732204691
565,5.939965089301203
566,7.707512066648992
567,6.183684608682743
568,5.811445099337505
569,6.240955767224443
570,7.8645449766034
571,4.705645881040988
572,4.523994735498633
573,4.406691452375233
574,5.552194866616951
575,3.296643300954289
576,2.0116838804686723
577,5.827092944845497
578,7.120575399923939
579,3.849701098226683
580,3.0827304401402174
581,8.695660510202025
582,6.976469169232322
583,8.17126208704516
584,2.4370289996560546
585,8.311991362923505
586,7.363481315526988
587,6.790208887297394
588,6.369927941982317
589,8.245297416678046
590,3.6855832080258084
591,9.036428076349093
592,6.851475585390787
593,7.694068346298161
594,8.208594906107894
595,5.300185385513224
596,7.854447824662268
597,8.233097071642515
598,2.5814323742519654
599,6.50894416858779
600,8.76153207950713
601,6.59255754942315
602,3.130944441288131
603,3.295923809406144
604,3.6847613260700522
605,3.7445743622325796
606,4.3539214213971755
607,6.1635068394785115
608,6.711754495139037
609,2.5861585301688734
610,4.498218920350676
611,8.387731539833432
612,3.1906613785576807
613,9.035748957598477
614,8.076842472492498
615,3.0383880174973292
616,2.2923481186010726
617,3.8339902409185624
618,2.83979413807368
619,7.403664533533044
620,3.459390856989115
621,3.827689443748521
622,2.160880203893362
623,9.461332142432495
624,7.63044910365427
625,6.480244648249239
626,8.352772151945574
627,4.328691161154783
628,2.4633503770826057
629,8.268227968035385
630,5.378909376512071
631,1.8872011853980037
632,4.756436776924823
633,4.2790816532333995
634,7.599191659270185
635,3.1367464832069705
636,9.668593926031335
637,7.915659266776772
638,7.522853137614874
639,2.103067788939922
640,7.296470038799026
641,7.686513152835012
642,5.108964962874902
643,5.083814103158353
644,5.902266637070944
645,5.579054173439369
646,3.0861785966958357
647,6.387043682558487
648,8.35019585321582
649,6.611750747467143
650,5.4036550332595406
651,8.093731284905983
652,3.419389635092978
653,5.399893561137762
654,5.846107288987722
655,5.208528166605443
656,8.427488272888128
657,4.3836593426962045
658,7.6922351558581745
659,6.032378068266603
660,5.833085474835446
661,6.68274413369196
662,8.04949056288168
663,3.7349937216865636
664,3.155278800484991
665,4.9519229281026895
666,5.6342380602977435
667,5.079945124886541
668,8.495682622177375
669,3.5329715481609303
670,6.83507948916579
671,8.976762976280273
672,8.112268959815612
673,5.319871942611647
674,8.322107884000522
675,8.14159607682863
676,5.269835652614345
677,7.42745603636517
678,7.551012848191831
679,5.066946436218191
680,4.3396374113258345
681,7.761857235279904
682,2.8840623836601815
683,6.126060402884384
684,5.255765883230131
685,6.701598511746595
686,7.117003030365279
687,7.634418875372139
688,1.2902247459503733
689,1.5520725215920146
690,8.65600159516834
691,5.007072288245436
692,7.2230192099495465
693,5.5661297364538616
694,8.467073426655567
695,9.474855309379713
696,2.5200978351741656
697,8.02543668424119
698,6.211457067404503
699,6.298570329672719
700,9.27757906148262
701,5.719341014289189
702,6.457558572103125
703,3.363063106161329
704,9.492459320562416
705,4.837628557626686
706,7.257908662223048
707,7.721670291925633
708,6.6722745948052555
709,4.914033735062739
710,6.276857319964354
711,6.026503180194164
712,6.760317403185819
713,9.191847908387086
714,7.4625766204629596
715,8.165424567605085
716,5.943585721747348
717,4.713304952447564
718,1.748247106396491
719,5.8127421756586966
720,6.407314413428412
721,10.343713194587986
722,5.804432614157303
723,2.634281539204351
724,6.087017414724992
725,5.862667326641266
726,5.944787085394445
727,7.452637647152834
728,6.974587912926385
729,3.0423944474491056
730,3.2110890528159604
731,5.006926559822654
732,7.819662893295643
733,5.268793661412039
734,8.153269679125662
735,7.40506287351817
736,4.989998453481066
737,5.907835796432248
738,5.828194674029959
739,8.36827479497895
740,3.506709701233624
741,4.063445384697845
742,2.8417432633894553
743,7.02156908837657
744,7.025707479650186
745,9.598942098004795
746,8.661619298328564
747,4.20931688003322
748,7.195395716897671
749,8.287492072639003
750,6.16540356560431
751,6.183508810303033
752,6.341442593445299
753,8.57095137379942
754,5.307047874736103
755,7.399058931365477
756,7.42035242694532
757,5.721257664753084
758,2.2161167350783217
759,8.812354385174233
760,3.204055735655578
761,5.722911897058304
762,6.4621898395629795
763,1.6726017092700964
764,5.980002026547817
765,6.719216430096452
766,8.211509971026569
767,4.069308095875414
768,4.551118951214333
769,7.468749646063388
770,5.342991027637806
771,8.037520536827115
772,3.710986744796077
773,5.546765605598089
774,7.0888352623294075
775,4.886715120891342
776,3.8992617182059592
777,7.09217623994089
778,7.720611542925244
779,9.303464293480047
780,5.452061340444103
781,7.175860199006184
782,7.151289836779809
783,6.5312779133301415
784,5.949532005402555
785,4.770530799237308
786,5.802350750344855
787,2.6843217868718465
788,7.548355293737037
789,3.818231785309893
790,8.705015632292492
791,6.0979141782580015
792,3.7777071284533665
793,8.919466516967729
794,8.596497702141006
795,9.260888519186008
796,3.724296690726768
797,7.650029955739393
798,5.051805970622349
799,6.255479435107262
800,7.634237691719092
801,5.203237316592443
802,6.69845275626583
803,3.567575226278177
804,9.319764594608998
805,3.8122707953287893
806,4.2686918774013645
807,3.905379243059344
808,5.1342606686147825
809,9.043782871441188
810,7.8455611183826095
811,6.636574669409393
812,5.232998294491213
813,3.903601005874648
814,7.263845369192726
815,3.298320228635509
816,6.6135946422995655
817,1.940067451922693
818,5.03300812080478
819,5.804833244013284
820,6.965417010758768
821,2.693183340199847
822,6.427997358500985
823,3.224654216143624
824,7.372795300347327
825,3.9015394327638933
826,2.5844840967293314
827,5.7745902512787755
828,8.960243568244763
829,3.310677342493298
830,7.5547404128532545
831,4.54717943427021
832,8.403086429637963
833,6.402537953137833
834,7.001365204195588
835,5.2900937226903295
836,9.179270495056112
837,9.102453179221044
838,3.7353484873381255
839,2.3192696156872015
840,7.001231349004876
841,4.632910268808006
842,7.231943042096807
843,6.669190597823548
844,3.514186843612789
845,1.365288856054622
846,3.7456938919769707
847,3.8970796977434
848,6.604906746930388
849,7.182970239947131
850,7.027444343525419
851,7.455530023782908
852,3.4393589266168663
853,6.917529055794915
854,6.660015181175662
855,4.964873576480956
856,8.267269649208984
857,5.437061874421126
858,8.157499450166267
859,6.995041243168108
860,7.018480939575834
861,2.381119836631859
862,2.493233150818551
863,5.251855555472965
864,7.575684017634745
865,8.02457527878577
866,4.403224383412447
867,3.0394250044339115
868,2.422892498103456
869,4.387101740862895
870,3.7743553609529954
871,7.681756772597343
872,7.188960182542901
873,5.106761604161448
874,5.891785607890601
875,4.639602738080705
876,5.283229830001464
877,1.5866606804784058
878,8.069024245902678
879,2.550286606063989
880,6.9695568688403995
881,4.501156137009005
882,6.079348881939751
883,6.893297334280267
884,3.0933740260688554
885,3.660270244103988
886,8.896036167717403
887,8.127266735356724
888,3.7687212624384077
889,4.257543975002782
890,5.025287646855687
891,5.71307960742132
892,5.718327824747201
893,5.051816255525778
894,2.751408250988881
895,9.332684734853421
896,2.8657187660500725
897,4.9840636686166935
898,6.620986616006713
899,7.165793709262798
900,5.52998828507266
901,6.477680816598719
902,8.072928189384196
903,4.256744214886435
904,2.7424975211010256
905,1.794431590598539
906,7.400688827101411
907,5.769909310845572
908,7.837286017607943
909,4.408939712369063
910,5.560977584843405
911,8.563809334188225
912,4.919735544621174
913,9.115625441049273
914,8.28290420170561
915,7.470340592196695
916,6.780013876276571
917,4.4195797970114965
918,5.907725139117416
919,5.590207777929176
920,4.740769417538112
921,6.378681436064786
922,7.852466457952731
923,7.22861650553761
924,5.296521136613503
925,8.031316357468917
926,4.789844108008461
927,7.092407201296024
928,2.527447751721834
929,7.090451839518996
930,8.0027277585021
931,7.780419694673217
932,8.02326916547455
933,3.849774890847236
934,4.309906875573259
935,4.055416868667268
936,8.741778131114764
937,6.463707015832218
938,8.719064574017862
939,5.833725697399745
940,4.571709361231016
941,6.092048337198881
942,5.2712767283520385
943,7.1612136698955435
944,8.308989406914149
945,4.605567115210741
946,6.803797415677411
947,4.6740139383830694
948,6.540956968362501
949,2.338449098957738
950,5.332928946741131
951,8.191253755703977
952,7.9337286374590406
953,2.399234272954552
954,3.526114195740068
955,4.286659682470164
956,6.758723526708878
957,1.5908665298839948
958,9.447075749263949
959,5.895545343726978
960,8.3215382081696
961,3.3821321572828684
962,7.633996454125692
963,6.361611673199289
964,4.115717998642563
965,6.772764518380916
966,4.466401106743736
967,6.8661216938470515
968,8.922236319313706
969,7.877757103244766
970,3.5143966674196507
971,8.626236796908115
972,6.916173738905664
973,6.586688381310101
974,7.52938489410532
975,7.19909326005116
976,6.881644319621658
977,6.406340668721111
978,3.473497205663991
979,7.802302262164265
980,7.7770795820612095
981,7.08438642119401
982,7.46959192406885
983,8.305936053632752
984,8.276422730356407
985,6.691736441073969
986,4.635694672891747
987,2.874675077276513
988,3.670886000599192
989,4.949889497247394
990,7.793687783469244
991,3.1491476170845445
992,7.380842252008421
993,5.490642905569305
994,7.852479409397122
995,8.41832305414588
996,3.736130388535033
997,5.6845420307212615
998,4.506719268313895
999,6.642832587582561
1000,7.380175900558356
1001,4.151096368838139
1002,3.591372524824568
1003,7.0769437959638495
1004,7.893112229247964
1005,6.212836561409434
1006,3.5114782656552275
1007,8.54463997810514
1008,7.301938795856587
1009,7.3395429525945755
1010,7.846744270106901
1011,6.610987073287766
1012,7.901994566579603
1013,4.707158949483229
1014,3.111463438515039
1015,6.262163352861476
1016,6.552614892094793
1017,7.797977081263874
1018,4.251442308265648
1019,8.157209061174816
1020,10.580303343352854
1021,8.26105975039538
1022,7.565822238475919
1023,5.595826566013871
1024,7.446293515757927
1025,8.204364572314443
1026,6.600693380627237
1027,7.377580367291238
1028,6.861762134275277
1029,7.47578607824702
1030,7.233943511071647
1031,5.988116129226312
1032,7.233510500071972
1033,8.720479244337414
1034,9.08730991614269
1035,6.280203750130772
1036,4.217497414451244
1037,2.8061347719169207
1038,8.667678427324246
1039,7.070040862813073
1040,4.301967136896662
1041,7.968004394330139
1042,1.1334450506728393
1043,2.990008490025051
1044,3.3426851544859097
1045,3.446034169136332
1046,7.62943157174698
1047,4.210140944201058
1048,1.6820918093750157
1049,9.194992590826548
1050,4.905540728048005
1051,5.1217733280241795
1052,3.9895879017893985
1053,8.326713226357398
1054,3.6492757662988566
1055,5.773298966981708
1056,7.420365276188421
1057,3.3245662922365895
1058,7.653500927163001
1059,4.183497506611429
1060,7.663152801541502
1061,7.5835079273345025
1062,8.762145123123354
1063,2.929219545787481
1064,3.1875156909765407
1065,7.300620060258249
1066,1.5782214690841045
1067,5.716908761716607
1068,8.448362517127574
1069,5.828082885310798
1070,9.766086612422635
1071,7.83664401934399
1072,8.596118727333291
1073,8.317537580190317
1074,7.962664694103424
1075,6.1058279910170095
1076,6.541626888725402
1077,3.337318772122919
1078,5.654719377489615
1079,7.976261258912612
1080,4.609573367174714
1081,2.87153256667785
1082,3.9871759190715004
1083,6.059869087803901
1084,5.867693063805721
1085,5.846869037874143
1086,6.99255129911083
1087,8.420482517350484
1088,2.1477663437822674
1089,8.053135173271574
1090,7.531394084333475
1091,8.551791084054964
1092,5.6094613211245905
1093,7.379155542945193
1094,5.5675110945933834
1095,1.696946550429412
1096,8.977382799705973
1097,2.8117948283344347
1098,3.4661453498356116
1099,7.406121178297765
1100,6.020793625401629
1101,8.689428446524705
1102,5.724926901038182
1103,1.8928763064379193
1104,4.917361469534906
1105,7.331601867365585
1106,7.865506895175967
1107,7.6407731039987326
1108,6.043952073602104
1109,8.508012699733914
1110,8.13088911679417
1111,5.23266743560394
1112,7.753710611942116
1113,8.039734525973758
1114,6.79077439046147
1115,9.152789623741956
1116,3.1981908499235265
1117,5.753150482639737
1118,3.959014728475062
1119,5.960782431951635
1120,8.087610940881028
1121,7.3937413912845695
1122,4.117509232217407
1123,5.331395212964683
1124,7.889004445445756
1125,6.960179688901651
1126,7.215102635399163
1127,6.295286452889365
1128,8.397239681807484
1129,4.730998654767322
1130,2.2007533274820843
1131,7.862659135827891
1132,8.027245428817748
1133,2.7870633335310506
1134,8.07752029271113
1135,6.8983858518630266
1136,10.120468609899028
1137,4.559154377427274
1138,5.545726237193819
1139,2.3639362064610854
1140,8.895838281645878
1141,4.73773080680639
1142,7.6914174344262545
1143,6.0573925501141925
1144,4.646087828059244
1145,2.969520307739309
1146,2.7592071008586982
1147,3.6203865599154788
1148,6.300391321990326
1149,1.7709038142752718
1150,3.441755483777477
1151,2.319615620163423
1152,5.739914829809452
1153,4.846807083569888
1154,7.284459954805706
1155,5.628322476546989
1156,4.063812197033667
1157,7.182576436226528
1158,4.769291384964529
1159,4.5531746871396575
1160,5.776223728829091
1161,7.576937498859037
1162,4.2886553054314325
1163,1.4363811065538377
1164,3.9891043134242112
1165,7.990709182524267
1166,3.6265374263489845
1167,8.629952758565334
1168,8.558402286387711
1169,4.80959546044966
1170,2.439061295574305
1171,4.089224804507603
1172,5.078700603353904
1173,3.5019584118519003
1174,9.04053892222591
1175,5.266165466889873
1176,4.797365256340851
1177,8.42154371331283
1178,8.871931730854705
1179,3.5228356388660136
1180,8.26879694824654
1181,6.120328474336723
1182,3.7073534395616363
1183,6.457652016332246
1184,5.960103931803217
1185,4.718461714130822
1186,2.464568024241637
1187,7.2338745974930045
1188,5.883880618229076
1189,5.606324290084984
1190,7.235402313854079
1191,7.115251759257919
1192,5.354046185355847
1193,5.3506147535480295
1194,6.494483743105179
1195,7.684241875089546
1196,4.737805434893109
1197,2.079270124241185
1198,7.127361858776312
1199,7.045055552290697
1200,3.5154834422585663
1201,3.1923819465775196
1202,4.199092261140652
1203,5.811886619941862
1204,8.382955640068138
1205,9.21739895328056
1206,7.728425504185417
1207,1.971242803494913
1208,2.477142331270194
1209,7.022780908243393
1210,6.108975769777383
1211,2.0412398253542094
1212,8.519329274793915
1213,6.801414539130974
1214,1.5040065971506758
1215,5.584676168734714
1216,8.64866867620898
1217,5.279463628831933
1218,3.389673971096148
1219,1.9773711770663487
1220,8.508849981887478
1221,3.7424235539446484
1222,5.569016127323807
1223,5.246641479767876
1224,2.8503436222669056
1225,3.7694295522869217
1226,5.722884038287144
1227,7.4552517599830015
1228,6.689207986280937
1229,4.7193002156118204
1230,1.5445010946962356
1231,6.2916274653019215
1232,7.0540822968894386
1233,8.13213932471087
1234,8.604296082841866
1235,2.5933444185582415
1236,4.917793737022081
1237,6.456238197238127
1238,6.405883769511698
1239,5.181710092156364
1240,8.134067641179328
1241,7.639826988698754
1242,5.535375023758163
1243,2.4883525343723374
1244,7.725145566937555
1245,6.857108304946754
1246,3.5940284221741035
1247,3.4875901249307124
1248,8.241174560034874
1249,7.633268751871912
1250,4.840798452670743
1251,9.016595785136333
1252,7.601084917264889
1253,6.619602108669206
1254,4.612039158243668
1255,4.728047720295774
1256,7.143779025087014
1257,2.2447528923545117
1258,8.657640610303723
1259,1.769461290944892
1260,8.019017165700964
1261,4.413666042966858
1262,8.449027889907622
1263,7.936141743126383
1264,5.555556071268905
1265,9.161855254882482
1266,2.587306810892602
1267,3.606330481176253
1268,8.234174455368672
1269,7.8900075458852434
1270,5.622010572738106
1271,6.72178626350344
1272,8.049627930783213
1273,8.083043971718975
1274,8.69737356175646
1275,8.283607278835069
1276,6.537357542602229
1277,7.6809937397638075
1278,5.951759325791526
1279,4.144097548495958
1280,5.2323469370500915
1281,7.432160902412501
1282,5.6182924009130915
1283,7.900464064598538
1284,6.7973111506308825
1285,6.957061743043305
1286,6.719553386863706
1287,5.055408601619188
1288,4.12633113734279
1289,3.62431858309953
1290,7.520842611486519
1291,1.3173053324763835
1292,4.395016862100312
1293,0.5867164252925285
1294,3.919375430984132
1295,9.37711796227659
1296,6.6180425340437745
1297,8.060432968476986
1298,7.309455782144946
1299,9.361276404343716
1300,5.710057001257531
1301,7.75892171753548
1302,6.659352571541952
1303,8.622389984469976
1304,6.118567934384423
1305,7.066691649727302
1306,2.0275104008867006
1307,3.7948785642862637
1308,3.920551562515678
1309,2.621846375366712
1310,4.583300523501985
1311,7.019818400927475
1312,4.099126918127321
1313,6.879133989722764
1314,8.64086941054678
1315,7.458862405342805
1316,5.8459137635670455
1317,6.595551385254365
1318,7.0730029608256615
1319,7.0843594786946245
1320,6.407963285311121
1321,4.096935194900401
1322,5.523232081442135
1323,5.949149292366205
1324,4.452052647498538
1325,2.6622523077571634
1326,8.140360067281684
1327,3.29444443732712
1328,8.536356933439588
1329,7.374892784861869
1330,6.614712295896036
1331,8.416532243894723
1332,4.293516957167112
1333,8.067066556131623
1334,5.968271549536858
1335,7.321156146957148
1336,8.269519076837714
1337,5.009004418639894
1338,3.333552995335584
